domain,priority,reason,flame_tp_ids,soa_email,ssl_org,ssl_serial,visual_hash
547878.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
544878.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
52lotterylogin.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
52betapp.info,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
548253.xyz,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
555uh.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",,,,
555okcasino.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
530run.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 100),TP-0001,hostmaster@nsone.net,,,
5500bet7.info,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
555bmwcasino.net,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
555ugbet.com,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
5557betcasinologin.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
51tiemo.com,0,"FLAME:TP-0042,TP-0043","TP-0042,TP-0043",root@ns1.tryjourney.click,,,
5588bet1.net,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
559846.xyz,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
55acecasino.net,0,FLAME:TP-0012,TP-0012,dns@cloudflare.com,,,
50plusfitnesscenters.com,0,"FLAME:TP-0019,TP-0042","TP-0019,TP-0042",hostmaster@50plusfitnesscenters.com,,,8b7f503578957845
5577betcom.info,0,FLAME:TP-0012,TP-0012,dns@cloudflare.com,,,
55betcasino.info,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
549827.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 60),,nsadmin@xundns.com,,,
567378.xyz,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
557652.com,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
5202016.com,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",hostmaster@hichina.com,,,
567564.xyz,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
568ac.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",,,,
55bbbet.info,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
567win1.net,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",,,,
55qqbet.info,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
576qs.com,0,"FLAME:TP-0001,TP-0043","TP-0001,TP-0043",dns@cloudflare.com,,,8000800080008000
577548.xyz,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
5678bet.net,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
567jlcasino.net,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
5566368.com,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",master@jmdns.com,,,
567jili.net,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
51.com,0,FP-0007: Typosquat Evasion Infrastructure (conf: 60),TP-0012,enterprise2dnsadmin@dnspod.com,,,aed3f98c91638c4c
529qs.com,0,FLAME:TP-0042,TP-0042,,,,
567slotsbetbet.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
5699casino.info,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
57gamil.co.com,0,"FLAME:TP-0002, TP-0015, TP-0079","TP-0002, TP-0015, TP-0079",,,,
56jlcasino.info,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
58994.xyz,0,FLAME:TP-0079,TP-0079,hostmaster@trellian.com,,,
582105.xyz,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
596238.xyz,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
5777bdtapp.net,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
5566178.com,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",hostmaster@nsone.net,,,
599629.xyz,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
5777cxdownload.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
580betapp.info,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
608750.xyz,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
089-100-176119.ntlworld.ie,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@089-100-176119.ntlworld.ie,,,
1370.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@1370.com,,,
1350.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@1350.com,,,
58jlvip.net,0,FLAME:TP-0012,TP-0012,dns@cloudflare.com,,,
10minutemail.de,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@10minutemail.de,,,
5gjilicasino.net,0,FLAME:TP-0012,TP-0012,dns@cloudflare.com,,,
5788hy.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,84497b1e3eb46d91
636226.xyz,0,"FLAME:TP-0041,TP-0042,TP-0048","TP-0041,TP-0042,TP-0048",dns@cloudflare.com,,,
63gmail.co.com,0,"FLAME:TP-0002, TP-0067","TP-0002, TP-0067",,,,
600betlucky.net,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
603gmail.com,0,FLAME:TP-0001,TP-0001,info@name-services.com,,,
52mails.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@52mails.com,,,
657478.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
158.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@158.com,,,
5lya.cashbenties.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@cashbenties.com,,,
665743.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
40az.com,0,"FLAME:TP-0017,TP-0026","TP-0017,TP-0026",master@share-dns.com,,,
615090.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
616bet1.net,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
639clublogin.net,0,"FLAME:TP-0079, TP-0060","TP-0079, TP-0060",dns@cloudflare.com,,,
0-mailer.dynv6.net,0,FLAME:TP-0079,TP-0079,,,,
616202.com,0,FLAME:TP-0041,TP-0041,dnsconct@myhostadmin.net,,,
54giaml.co.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,a4ce6a6ccb924d99
639jl75.com,0,FLAME:TP-0012,TP-0012,dns@cloudflare.com,,,
666betcasino.info,0,FLAME:TP-0012,TP-0012,dns@cloudflare.com,,,
13976448255.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 15),,dnsconct@myhostadmin.net,,,
63jl.net,0,"FLAME:TP-0032,TP-0036","TP-0032,TP-0036",dns@cloudflare.com,,,
639jilicasino.net,0,FLAME:TP-0012,TP-0012,dns@cloudflare.com,,,
666casino.info,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
666jilicomlogin.com,0,FLAME:TP-0013,TP-0013,dns@cloudflare.com,,,
666betcasino.net,0,FLAME:TP-0012,TP-0012,dns@cloudflare.com,,,
66br88.com,0,"FLAME:TP-0013,TP-0017","TP-0013,TP-0017",dns@cloudflare.com,,,
666wgameapk.net,0,FLAME:TP-0013,TP-0013,dns@cloudflare.com,,,
667bet.info,0,"FLAME:TP-0013,TP-0017","TP-0013,TP-0017",dns@cloudflare.com,,,
667betloginentrar.net,0,FLAME:TP-0013,TP-0013,dns@cloudflare.com,,,
666winrealmoney.com,0,"FLAME:TP-0013,TP-0017","TP-0013,TP-0017",dns@cloudflare.com,,,
666winapplogin.com,0,FLAME:TP-0013,TP-0013,dns@cloudflare.com,,,
668duitlogin.my,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
66aabet.info,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
671129.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
675478.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
17.org,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@17.org,,,
66betcasino.info,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
66betlogin.info,0,FLAME:TP-0013,TP-0013,dns@cloudflare.com,,,
66clubbet.com,0,"FLAME:TP-0013,TP-0017","TP-0013,TP-0017",dns@cloudflare.com,,,
1974.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@1974.com,,,
683259.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
66ffbet.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
66vipbet.info,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
66vvbet.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
6668288.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 15),"TP-0042,TP-0043",hostmaster@6668288.com,,,
688278.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
1981.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@1981.com,,,
66winbet.net,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
1970.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@1970.com,,,
677betcasino.info,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
6690288.com,0,FLAME:TP-0013,TP-0013,master@share-dns.com,,,
66zzcasino.net,0,"FLAME:TP-0013,TP-0017","TP-0013,TP-0017",dns@cloudflare.com,,,
6ed.info,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@registrar-servers.com,,,
67899bet.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
691525.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
67z8.com,0,"FLAME:TP-0013,TP-0017","TP-0013,TP-0017",dns@cloudflare.com,,,b9f3c64c6c909b64
6789fccom.com,0,"FLAME:TP-0013,TP-0017","TP-0013,TP-0017",dns@cloudflare.com,,,
684casino.net,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
69z.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
684casinologin.com,0,FLAME:TP-0013,TP-0013,dns@cloudflare.com,,,
55586555.com,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",nsadmin@xundns.com,,,
68jilicasinologin.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
6gmail.co.com,0,"FLAME:TP-0002, TP-0067","TP-0002, TP-0067",,,,
708070.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
68wim.info,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
688jilicasino.net,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
6exlqtv.cashbenties.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@cashbenties.com,,,
68jlcasino.info,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
69casino.info,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
740360.xyz,0,"FLAME:TP-0041,TP-0042,TP-0048","TP-0041,TP-0042,TP-0048",dns@cloudflare.com,,,
2017gmail.com,0,FLAME:TP-0002,TP-0002,hostmaster@2017gmail.com,,,
5yaochu.top,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@5yaochu.top,,,
6961666.com,0,FLAME:TP-0015,TP-0015,nsadmin@xundns.com,,,
730359.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
69jilicasino.net,0,FLAME:TP-0012,TP-0012,dns@cloudflare.com,,,
739159.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
6gbetcasino.info,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
5tn.ru,0,FLAME:TP-0001,TP-0001,dnsmanager@hostiman.ru,,,
755gmail.com,0,"FLAME:TP-0002,TP-0011","TP-0002,TP-0011",,,,
7075plataforma.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
753236.xyz,0,"FLAME:TP-0041,TP-0042,TP-0048","TP-0041,TP-0042,TP-0048",dns@cloudflare.com,,,
70bet4.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
750816.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
761114.xyz,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
759244.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
675hosting.com,0,"FLAME:TP-0013,TP-0017","TP-0013,TP-0017",dns@cloudflare.com,,,
757966.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
768589.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
73999r.com,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
715bet18.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
711phcasino.com,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
755626.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
73betlogin.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
776785.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
6ip.us,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 40),,hostmaster@6ip.us,,,
777casinonl.info,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
677lu.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 80),,hostmaster@hichina.com,,,
777betcasino.net,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,90d16f3e38c3c5d4
2700.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@2700.com,,,
76nbet.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
777tiger6.net,0,FLAME:TP-0017,TP-0017,,,,
765betcom.net,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
5hotmail.site,0,FLAME:TP-0079,TP-0079,node4@nguyenminhchau.name.vn,,,
777casinogames.info,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
698241.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 60),,opsaccmfa@gmail.com,,,
755betapp.org,0,"FLAME:TP-0079, TP-0036, TP-0017","TP-0079, TP-0036, TP-0017",dns@cloudflare.com,,,
76ncom.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
777slots-online.com,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,d1972e783585e10f
777phslot.net,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
777pubapk.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
777pubapp.info,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
777cbgamedownload.com,0,FLAME:TP-0023,TP-0023,dns@cloudflare.com,,,
76nplataforma.net,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
777kingcom.net,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
2athens.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@2athens.com,,,
6im85t7.cashbenties.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@cashbenties.com,,,
777slotsbet.net,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
783679.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
777szlog.com,0,"FLAME:TP-0036,TP-0063","TP-0036,TP-0063",dns@cloudflare.com,,,
777tez.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
777tezgame.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
77bet1.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
783698.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
783640.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
783702.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
783703.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
786gmail.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",hostmaster@786gmail.com,,,
7mail.xyz,0,FLAME:TP-0079,TP-0079,,,,
783709.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
777xpgameonline.com,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
777xpgamepk.com,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
77g0g.cashbenties.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@cashbenties.com,,,
789ber.info,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
783707.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
786758.xyz,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
301.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@301.com,,,
789922.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
77pinas.net,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
7dkigdpb2t9dr9sfdtqt.fvag5gbemtz1f78.ljdvgra5hpn3t7h1x4.co.com,0,"FLAME:TP-0067, TP-0079","TP-0067, TP-0079",,,,
420blaze.it,0,"FLAME:TP-0001,TP-0067,TP-0079","TP-0001,TP-0067,TP-0079",dns-admin@cock.li,,,
7f9k.dpdns.org,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
813nn.com,0,FLAME:TP-0042,TP-0042,dns@cloudflare.com,,,
82betlottery.net,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
78brlbet.net,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
34.no,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@34.no,,,
7f777.info,0,"FLAME:TP-0017,TP-0058","TP-0017,TP-0058",dns@cloudflare.com,,,
7p777app.info,0,"FLAME:TP-0023,TP-0036","TP-0023,TP-0036",dns@cloudflare.com,,,
78fplataforma.com,0,"FLAME:TP-0036,TP-0051","TP-0036,TP-0051",dns@cloudflare.com,,,
80betgame.info,0,FLAME:TP-0012,TP-0012,dns@cloudflare.com,,,
813uu.com,0,FLAME:TP-0042,TP-0042,dns@cloudflare.com,,,
8352p.com,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
2932919455.dynv6.net,0,FLAME:TP-0079,TP-0079,hostmaster@dyvn6.net,,,
372.net,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@372.net,,,
813oo.com,0,FLAME:TP-0042,TP-0042,dns@cloudflare.com,,,
80jiliph.info,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
3dsculpter.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@3dsculpter.com,,,
872706.xyz,0,FLAME:TP-0041,TP-0041,dns@cloudflare.com,,,
3dsculpter.net,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@3dsculpter.net,,,
87u8.cashbenties.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@cashbenties.com,,,
88betag.net,0,FLAME:TP-0012,TP-0012,,,,
88gamesbr.com,0,"FLAME:TP-0017,TP-0058","TP-0017,TP-0058",,,,
88868810.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,master@share-dns.com,,,
88vinchat.com,0,"FLAME:TP-0017,TP-0058","TP-0017,TP-0058",,,,
88online66.com,0,"FLAME:TP-0017,TP-0058","TP-0017,TP-0058",,,,
777xp.casino,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
88vinbet1.com,0,"FLAME:TP-0017,TP-0058","TP-0017,TP-0058",,,,
888casinoapp.info,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
8857login.net,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
443.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@443.com,,,
43.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 95),TP-0001,hostmaster@43.com,,,
888win9.net,0,"FLAME:TP-0017,TP-0058","TP-0017,TP-0058",dns@cloudflare.com,,,
8mhe6q1.crankymonkey.info,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",,,,
8livesoy.com,0,"FLAME:TP-0036, TP-0079","TP-0036, TP-0079",,,,
888clbvn.net,0,"FLAME:TP-0036,TP-0079","TP-0036,TP-0079",dns@cloudflare.com,,,
888pgvip.net,0,"FLAME:TP-0017,TP-0058","TP-0017,TP-0058",dns@cloudflare.com,,,
888slotapps.com,0,"FLAME:TP-0017,TP-0058","TP-0017,TP-0058",dns@cloudflare.com,,,
873396.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 60),,opsaccmfa@gmail.com,,,
808hjc.com,0,FLAME:TP-0042,TP-0042,hostmaster@wdomain.com,,,
8casinoapp.info,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
88374.xyz,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
3network.biz,0,FP-0010: Doppelganger / KadNap Residential Proxy Infrastructure (conf: 80),,zone-admin@dyndns.com,,,
8usgameclub.com,0,"FLAME:TP-0036,TP-0063","TP-0036,TP-0063",dns@cloudflare.com,,,
921.best,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,d1d32ecd34b68c49
91betapp.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
7kfortuneflow.top,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@7kfortuneflow.top,,,
4auction.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@4auction.com,,,
9080.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
92bossgame.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
808qs.com,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",,,,
92jeetoapp.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
93ki.com,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
92lottery1.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
92glorylogin.net,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
4hotel.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@4hotel.com,,,
666fsd.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 15),,master@jmdns.com,,,
92cocologin.net,0,"FLAME:TP-0036,TP-0079","TP-0036,TP-0079",dns@cloudflare.com,,,
92pakgame.info,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
0accounts.com,0,FLAME:TP-0001,TP-0001,,,,
4superbowl.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@4superbowl.com,,,
92pkr1.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
92pkrgamedownload.com,0,"FLAME:TP-0017,TP-0058","TP-0017,TP-0058",dns@cloudflare.com,,,
939betdownload.net,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
959betapp.net,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
4weather.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@4weather.com,,,
4k5.net,0,"FLAME:TP-0036,TP-0054","TP-0036,TP-0054",master@share-dns.com,,,
987bet7.net,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
99399.xyz,0,"FLAME:TP-0079, TP-0076","TP-0079, TP-0076",dns@cloudflare.com,,,
9usr.crankymonkey.info,0,FLAME:TP-0042,TP-0042,,,,
999phllogin.info,0,FLAME:TP-0041,TP-0041,dns@cloudflare.com,,,
99boncasino.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
99348.xyz,0,"FLAME:TP-0042,TP-0043","TP-0042,TP-0043",dns@cloudflare.com,,,
9us9b4.gomuluffy.store,0,FLAME:TP-0001,TP-0001,support@namecheap.com,,,
9ar7rnb.cashbenties.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@cashbenties.com,,,
9fgameslots.info,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
99potgame.info,0,"FLAME:TP-0036,TP-0063","TP-0036,TP-0063",dns@cloudflare.com,,,
785.com,0,FLAME:TP-0017,TP-0017,nsadmin@xundns.com,,,
99mail.us,0,FLAME:TP-0067,TP-0067,dns@cloudflare.com,,,
a2nb86q.crankymonkey.info,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",,,,
9fgeme.com,0,"FLAME:TP-0036,TP-0063","TP-0036,TP-0063",dns@cloudflare.com,,,
9jlcasino.com,0,"FLAME:TP-0036,TP-0063","TP-0036,TP-0063",dns@cloudflare.com,,,
a3t7dwq.crankymonkey.info,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",,,,
91gxfl111.info,0,FLAME:TP-0042,TP-0042,dns@jomax.net,,,
91gxfl77.info,0,FLAME:TP-0042,TP-0042,dns@jomax.net,,,
520572.xyz,0,"FLAME:TP-0001,TP-0067","TP-0001,TP-0067",dns@cloudflare.com,,,
73wire.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@73wire.com,,,
aa9827.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",,,,
a55app.com,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",dns@cloudflare.com,,,
68yahoo.com,0,FLAME:TP-0015,TP-0015,master@share-dns.com,,,
99131.xyz,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns@cloudflare.com,,,
a23gamingcompany.com,0,FLAME:TP-0079,TP-0079,dns@cloudflare.com,,,
